Property,X,Y,Z,Value
Source_Q,6,25,1,0.0
Source_Q,6,25,2,0.0
Source_Q,6,26,0,0.0
Source_Q,6,26,1,0.0
Source_Q,6,26,2,0.0
Source_Q,6,27,0,0.0
Source_Q,6,27,1,0.0
Source_Q,6,27,2,0.0
Source_Q,6,28,0,0.0
Source_Q,6,28,1,0.0
Source_Q,6,28,2,0.0
Source_Q,6,29,0,0.0
Source_Q,6,29,1,0.0
Source_Q,6,29,2,0.0
Source_Q,6,30,0,0.0
Source_Q,6,30,1,0.0
Source_Q,6,30,2,0.0
Source_Q,6,31,0,0.0
Source_Q,6,31,1,0.0
Source_Q,6,31,2,0.0
Source_Q,6,32,0,0.0
Source_Q,6,32,1,0.0
Source_Q,6,32,2,0.0
Source_Q,6,33,0,0.0
Source_Q,6,33,1,0.0
Source_Q,6,33,2,0.0
Source_Q,6,34,0,0.0
Source_Q,6,34,1,0.0
Source_Q,6,34,2,0.0
Source_Q,6,35,0,0.0
Source_Q,6,35,1,0.0
Source_Q,6,35,2,0.0
Source_Q,6,36,0,0.0
Source_Q,6,36,1,0.0
Source_Q,6,36,2,0.0
Source_Q,6,37,0,0.0
Source_Q,6,37,1,0.0
Source_Q,6,37,2,0.0
Source_Q,6,38,0,0.0
Source_Q,6,38,1,0.0
Source_Q,6,38,2,0.0
Source_Q,6,39,0,0.0
Source_Q,6,39,1,0.0
Source_Q,6,39,2,0.0
Source_Q,7,0,0,0.0
Source_Q,7,0,1,0.0
Source_Q,7,0,2,0.0
Source_Q,7,1,0,0.0
Source_Q,7,1,1,0.0
Source_Q,7,1,2,0.0
Source_Q,7,2,0,0.0
Source_Q,7,2,1,0.0
Source_Q,7,2,2,0.0
Source_Q,7,3,0,0.0
Source_Q,7,3,1,0.0
Source_Q,7,3,2,0.0
Source_Q,7,4,0,0.0
Source_Q,7,4,1,0.0
Source_Q,7,4,2,0.0
Source_Q,7,5,0,0.0
Source_Q,7,5,1,0.0
Source_Q,7,5,2,0.0
Source_Q,7,6,0,0.0
Source_Q,7,6,1,0.0
Source_Q,7,6,2,0.0
Source_Q,7,7,0,0.0
Source_Q,7,7,1,0.0
Source_Q,7,7,2,0.0
Source_Q,7,8,0,0.0
Source_Q,7,8,1,0.0
Source_Q,7,8,2,0.0
Source_Q,7,9,0,-0.025
Source_Q,7,9,1,-0.025
Source_Q,7,9,2,-0.025
Source_Q,7,10,0,0.0
Source_Q,7,10,1,0.0
Source_Q,7,10,2,0.0
Source_Q,7,11,0,0.0
Source_Q,7,11,1,0.0
Source_Q,7,11,2,0.0
Source_Q,7,12,0,0.0
Source_Q,7,12,1,0.0
Source_Q,7,12,2,0.0
Source_Q,7,13,0,0.0
Source_Q,7,13,1,0.0
Source_Q,7,13,2,0.0
Source_Q,7,14,0,0.0
Source_Q,7,14,1,0.0
Source_Q,7,14,2,0.0
Source_Q,7,15,0,0.0
Source_Q,7,15,1,0.0
Source_Q,7,15,2,0.0
Source_Q,7,16,0,0.0
Source_Q,7,16,1,0.0
Source_Q,7,16,2,0.0
Source_Q,7,17,0,0.0
Source_Q,7,17,1,0.0
Source_Q,7,17,2,0.0
Source_Q,7,18,0,0.0
Source_Q,7,18,1,0.0
Source_Q,7,18,2,0.0
Source_Q,7,19,0,0.0
Source_Q,7,19,1,0.0
Source_Q,7,19,2,0.0
Source_Q,7,20,0,0.0
Source_Q,7,20,1,0.0
Source_Q,7,20,2,0.0
Source_Q,7,21,0,0.0
Source_Q,7,21,1,0.0
Source_Q,7,21,2,0.0
Source_Q,7,22,0,0.0
Source_Q,7,22,1,0.0
Source_Q,7,22,2,0.0
Source_Q,7,23,0,0.0
Source_Q,7,23,1,0.0
Source_Q,7,23,2,0.0
Source_Q,7,24,0,0.0
Source_Q,7,24,1,0.0
Source_Q,7,24,2,0.0
Source_Q,7,25,0,0.0
Source_Q,7,25,1,0.0
Source_Q,7,25,2,0.0
Source_Q,7,26,0,0.0
Source_Q,7,26,1,0.0
Source_Q,7,26,2,0.0
Source_Q,7,27,0,0.0
Source_Q,7,27,1,0.0
Source_Q,7,27,2,0.0
Source_Q,7,28,0,0.0
Source_Q,7,28,1,0.0
Source_Q,7,28,2,0.0
Source_Q,7,29,0,0.0
Source_Q,7,29,1,0.0
Source_Q,7,29,2,0.0
Source_Q,7,30,0,0.0
Source_Q,7,30,1,0.0
Source_Q,7,30,2,0.0
Source_Q,7,31,0,0.0
Source_Q,7,31,1,0.0
Source_Q,7,31,2,0.0
Source_Q,7,32,0,0.0
Source_Q,7,32,1,0.0
Source_Q,7,32,2,0.0
Source_Q,7,33,0,0.0
Source_Q,7,33,1,0.0
Source_Q,7,33,2,0.0
Source_Q,7,34,0,0.0
Source_Q,7,34,1,0.0
Source_Q,7,34,2,0.0
Source_Q,7,35,0,0.0
Source_Q,7,35,1,0.0
Source_Q,7,35,2,0.0
Source_Q,7,36,0,0.0
Source_Q,7,36,1,0.0
Source_Q,7,36,2,0.0
Source_Q,7,37,0,0.0
Source_Q,7,37,1,0.0
Source_Q,7,37,2,0.0
Source_Q,7,38,0,0.0
Source_Q,7,38,1,0.0
Source_Q,7,38,2,0.0
Source_Q,7,39,0,0.0
Source_Q,7,39,1,0.0
Source_Q,7,39,2,0.0
Source_Q,8,0,0,0.0
Source_Q,8,0,1,0.0
Source_Q,8,0,2,0.0
Source_Q,8,1,0,0.0
Source_Q,8,1,1,0.0
Source_Q,8,1,2,0.0
Source_Q,8,2,0,0.0
Source_Q,8,2,1,0.0
Source_Q,8,2,2,0.0
Source_Q,8,3,0,0.0
Source_Q,8,3,1,0.0
Source_Q,8,3,2,0.0
Source_Q,8,4,0,0.0
Source_Q,8,4,1,0.0
Source_Q,8,4,2,0.0
Source_Q,8,5,0,0.0
Source_Q,8,5,1,0.0
Source_Q,8,5,2,0.0
Source_Q,8,6,0,0.0
Source_Q,8,6,1,0.0
Source_Q,8,6,2,0.0
Source_Q,8,7,0,0.0
Source_Q,8,7,1,0.0
Source_Q,8,7,2,0.0
Source_Q,8,8,0,0.0
Source_Q,8,8,1,0.0
Source_Q,8,8,2,0.0
Source_Q,8,9,0,0.0
Source_Q,8,9,1,0.0
Source_Q,8,9,2,0.0
Source_Q,8,10,0,0.0
Source_Q,8,10,1,0.0
Source_Q,8,10,2,0.0
Source_Q,8,11,0,0.0
Source_Q,8,11,1,0.0
Source_Q,8,11,2,0.0
Source_Q,8,12,0,0.0
Source_Q,8,12,1,0.0
Source_Q,8,12,2,0.0
Source_Q,8,13,0,0.0
Source_Q,8,13,1,0.0
Source_Q,8,13,2,0.0
Source_Q,8,14,0,0.0
Source_Q,8,14,1,0.0
Source_Q,8,14,2,0.0
Source_Q,8,15,0,0.0
Source_Q,8,15,1,0.0
Source_Q,8,15,2,0.0
Source_Q,8,16,0,0.0
Source_Q,8,16,1,0.0
Source_Q,8,16,2,0.0
Source_Q,8,17,0,0.0
Source_Q,8,17,1,0.0
Source_Q,8,17,2,0.0
Source_Q,8,18,0,0.0
Source_Q,8,18,1,0.0
Source_Q,8,18,2,0.0
Source_Q,8,19,0,0.0
Source_Q,8,19,1,0.0
Source_Q,8,19,2,0.0
Source_Q,8,20,0,0.0
Source_Q,8,20,1,0.0
Source_Q,8,20,2,0.0
Source_Q,8,21,0,0.0
Source_Q,8,21,1,0.0
Source_Q,8,21,2,0.0
Source_Q,8,22,0,0.0
Source_Q,8,22,1,0.0
Source_Q,8,22,2,0.0
Source_Q,8,23,0,0.0
Source_Q,8,23,1,0.0
Source_Q,8,23,2,0.0
Source_Q,8,24,0,0.0
Source_Q,8,24,1,0.0
Source_Q,8,24,2,0.0
Source_Q,8,25,0,0.0
Source_Q,8,25,1,0.0
Source_Q,8,25,2,0.0
Source_Q,8,26,0,0.0
Source_Q,8,26,1,0.0
Source_Q,8,26,2,0.0
Source_Q,8,27,0,0.0
Source_Q,8,27,1,0.0
Source_Q,8,27,2,0.0
Source_Q,8,28,0,0.0
Source_Q,8,28,1,0.0
Source_Q,8,28,2,0.0
Source_Q,8,29,0,0.0
Source_Q,8,29,1,0.0
Source_Q,8,29,2,0.0
Source_Q,8,30,0,0.0
Source_Q,8,30,1,0.0
Source_Q,8,30,2,0.0
Source_Q,8,31,0,0.0
Source_Q,8,31,1,0.0
Source_Q,8,31,2,0.0
Source_Q,8,32,0,0.0
Source_Q,8,32,1,0.0
Source_Q,8,32,2,0.0
Source_Q,8,33,0,0.0
Source_Q,8,33,1,0.0
Source_Q,8,33,2,0.0
Source_Q,8,34,0,0.0
Source_Q,8,34,1,0.0
Source_Q,8,34,2,0.0
Source_Q,8,35,0,0.0
Source_Q,8,35,1,0.0
Source_Q,8,35,2,0.0
Source_Q,8,36,0,0.0
Source_Q,8,36,1,0.0
Source_Q,8,36,2,0.0
Source_Q,8,37,0,0.0
Source_Q,8,37,1,0.0
Source_Q,8,37,2,0.0
Source_Q,8,38,0,0.0
Source_Q,8,38,1,0.0
Source_Q,8,38,2,0.0
Source_Q,8,39,0,0.0
Source_Q,8,39,1,0.0
Source_Q,8,39,2,0.0
Source_Q,9,0,0,0.0
Source_Q,9,0,1,0.0
Source_Q,9,0,2,0.0
Source_Q,9,1,0,0.0
Source_Q,9,1,1,0.0
Source_Q,9,1,2,0.0
Source_Q,9,2,0,0.0
Source_Q,9,2,1,0.0
Source_Q,9,2,2,0.0
Source_Q,9,3,0,0.0
Source_Q,9,3,1,0.0
Source_Q,9,3,2,0.0
Source_Q,9,4,0,0.0
Source_Q,9,4,1,0.0
Source_Q,9,4,2,0.0
Source_Q,9,5,0,0.0
Source_Q,9,5,1,0.0
Source_Q,9,5,2,0.0
Source_Q,9,6,0,0.0
Source_Q,9,6,1,0.0
Source_Q,9,6,2,0.0
Source_Q,9,7,0,0.0
Source_Q,9,7,1,0.0
Source_Q,9,7,2,0.0
Source_Q,9,8,0,0.0
Source_Q,9,8,1,0.0
Source_Q,9,8,2,0.0
Source_Q,9,9,0,0.0
Source_Q,9,9,1,0.0
Source_Q,9,9,2,0.0
Source_Q,9,10,0,0.0
Source_Q,9,10,1,0.0
Source_Q,9,10,2,0.0
Source_Q,9,11,0,0.0
Source_Q,9,11,1,0.0
Source_Q,9,11,2,0.0
Source_Q,9,12,0,0.0
Source_Q,9,12,1,0.0
Source_Q,9,12,2,0.0
Source_Q,9,13,0,0.0
Source_Q,9,13,1,0.0
Source_Q,9,13,2,0.0
Source_Q,9,14,0,0.0
Source_Q,9,14,1,0.0
Source_Q,9,14,2,0.0
Source_Q,9,15,0,0.0
Source_Q,9,15,1,0.0
Source_Q,9,15,2,0.0
Source_Q,9,16,0,0.0
Source_Q,9,16,1,0.0
Source_Q,9,16,2,0.0
Source_Q,9,17,0,0.0
Source_Q,9,17,1,0.0
Source_Q,9,17,2,0.0
Source_Q,9,18,0,0.0
Source_Q,9,18,1,0.0
Source_Q,9,18,2,0.0
Source_Q,9,19,0,0.0
Source_Q,9,19,1,0.0
Source_Q,9,19,2,0.0
Source_Q,9,20,0,0.0
Source_Q,9,20,1,0.0
Source_Q,9,20,2,0.0
Source_Q,9,21,0,0.0
Source_Q,9,21,1,0.0
Source_Q,9,21,2,0.0
Source_Q,9,22,0,0.0
Source_Q,9,22,1,0.0
Source_Q,9,22,2,0.0
Source_Q,9,23,0,0.0
Source_Q,9,23,1,0.0
Source_Q,9,23,2,0.0
Source_Q,9,24,0,0.0
Source_Q,9,24,1,0.0
Source_Q,9,24,2,0.0
Source_Q,9,25,0,0.0
Source_Q,9,25,1,0.0
Source_Q,9,25,2,0.0
Source_Q,9,26,0,0.0
Source_Q,9,26,1,0.0
Source_Q,9,26,2,0.0
Source_Q,9,27,0,0.0
Source_Q,9,27,1,0.0
Source_Q,9,27,2,0.0
Source_Q,9,28,0,0.0
Source_Q,9,28,1,0.0
Source_Q,9,28,2,0.0
Source_Q,9,29,0,0.0
Source_Q,9,29,1,0.0
Source_Q,9,29,2,0.0
Source_Q,9,30,0,0.0
Source_Q,9,30,1,0.0
Source_Q,9,30,2,0.0
Source_Q,9,31,0,0.0
Source_Q,9,31,1,0.0
Source_Q,9,31,2,0.0
Source_Q,9,32,0,0.0
Source_Q,9,32,1,0.0
Source_Q,9,32,2,0.0
Source_Q,9,33,0,0.0
Source_Q,9,33,1,0.0
Source_Q,9,33,2,0.0
Source_Q,9,34,0,0.0
Source_Q,9,34,1,0.0
Source_Q,9,34,2,0.0
Source_Q,9,35,0,0.0
Source_Q,9,35,1,0.0
Source_Q,9,35,2,0.0
Source_Q,9,36,0,0.0
Source_Q,9,36,1,0.0
Source_Q,9,36,2,0.0
Source_Q,9,37,0,0.0
Source_Q,9,37,1,0.0
Source_Q,9,37,2,0.0
Source_Q,9,38,0,0.0
Source_Q,9,38,1,0.0
Source_Q,9,38,2,0.0
Source_Q,9,39,0,0.0
Source_Q,9,39,1,0.0
Source_Q,9,39,2,0.0
Source_Q,10,0,0,0.0
Source_Q,10,0,1,0.0
Source_Q,10,0,2,0.0
Source_Q,10,1,0,0.0
Source_Q,10,1,1,0.0
Source_Q,10,1,2,0.0
Source_Q,10,2,0,0.0
Source_Q,10,2,1,0.0
Source_Q,10,2,2,0.0
Source_Q,10,3,0,0.0
Source_Q,10,3,1,0.0
Source_Q,10,3,2,0.0
Source_Q,10,4,0,0.0
Source_Q,10,4,1,0.0
Source_Q,10,4,2,0.0
Source_Q,10,5,0,0.0
Source_Q,10,5,1,0.0
Source_Q,10,5,2,0.0
Source_Q,10,6,0,0.0
Source_Q,10,6,1,0.0
Source_Q,10,6,2,0.0
Source_Q,10,7,0,0.0
Source_Q,10,7,1,0.0
Source_Q,10,7,2,0.0
Source_Q,10,8,0,0.0
Source_Q,10,8,1,0.0
Source_Q,10,8,2,0.0
Source_Q,10,9,0,0.0
Source_Q,10,9,1,0.0
Source_Q,10,9,2,0.0
Source_Q,10,10,0,0.0
Source_Q,10,10,1,0.0
Source_Q,10,10,2,0.0
Source_Q,10,11,0,0.0
Source_Q,10,11,1,0.0
Source_Q,10,11,2,0.0
Source_Q,10,12,0,0.0
Source_Q,10,12,1,0.0
Source_Q,10,12,2,0.0
Source_Q,10,13,0,0.0
Source_Q,10,13,1,0.0
Source_Q,10,13,2,0.0
Source_Q,10,14,0,0.0
Source_Q,10,14,1,0.0
Source_Q,10,14,2,0.0
Source_Q,10,15,0,0.0
Source_Q,10,15,1,0.0
Source_Q,10,15,2,0.0
Source_Q,10,16,0,0.0
Source_Q,10,16,1,0.0
Source_Q,10,16,2,0.0
Source_Q,10,17,0,0.0
Source_Q,10,17,1,0.0
Source_Q,10,17,2,0.0
Source_Q,10,18,0,0.0
Source_Q,10,18,1,0.0
Source_Q,10,18,2,0.0
Source_Q,10,19,0,0.0
Source_Q,10,19,1,0.0
Source_Q,10,19,2,0.0
Source_Q,10,20,0,0.0
Source_Q,10,20,1,0.0
Source_Q,10,20,2,0.0
Source_Q,10,21,0,0.0
Source_Q,10,21,1,0.0
Source_Q,10,21,2,0.0
Source_Q,10,22,0,0.0
Source_Q,10,22,1,0.0
Source_Q,10,22,2,0.0
Source_Q,10,23,0,0.0
Source_Q,10,23,1,0.0
Source_Q,10,23,2,0.0
Source_Q,10,24,0,0.0
Source_Q,10,24,1,0.0
Source_Q,10,24,2,0.0
Source_Q,10,25,0,0.0
Source_Q,10,25,1,0.0
Source_Q,10,25,2,0.0
Source_Q,10,26,0,0.0
Source_Q,10,26,1,0.0
Source_Q,10,26,2,0.0
Source_Q,10,27,0,0.0
Source_Q,10,27,1,0.0
Source_Q,10,27,2,0.0
Source_Q,10,28,0,0.0
Source_Q,10,28,1,0.0
Source_Q,10,28,2,0.0
Source_Q,10,29,0,0.0
Source_Q,10,29,1,0.0
Source_Q,10,29,2,0.0
Source_Q,10,30,0,0.0
Source_Q,10,30,1,0.0
Source_Q,10,30,2,0.0
Source_Q,10,31,0,0.0
Source_Q,10,31,1,0.0
Source_Q,10,31,2,0.0
Source_Q,10,32,0,0.0
Source_Q,10,32,1,0.0
Source_Q,10,32,2,0.0
Source_Q,10,33,0,0.0
Source_Q,10,33,1,0.0
Source_Q,10,33,2,0.0
Source_Q,10,34,0,0.0
Source_Q,10,34,1,0.0
Source_Q,10,34,2,0.0
Source_Q,10,35,0,0.0
Source_Q,10,35,1,0.0
Source_Q,10,35,2,0.0
Source_Q,10,36,0,0.0
Source_Q,10,36,1,0.0
Source_Q,10,36,2,0.0
Source_Q,10,37,0,0.0
Source_Q,10,37,1,0.0
Source_Q,10,37,2,0.0
Source_Q,10,38,0,0.0
Source_Q,10,38,1,0.0
Source_Q,10,38,2,0.0
Source_Q,10,39,0,0.0
Source_Q,10,39,1,0.0
Source_Q,10,39,2,0.0
Source_Q,11,0,0,0.0
Source_Q,11,0,1,0.0
Source_Q,11,0,2,0.0
Source_Q,11,1,0,0.0
Source_Q,11,1,1,0.0
Source_Q,11,1,2,0.0
Source_Q,11,2,0,0.0
Source_Q,11,2,1,0.0
Source_Q,11,2,2,0.0
Source_Q,11,3,0,0.0
Source_Q,11,3,1,0.0
Source_Q,11,3,2,0.0
Source_Q,11,4,0,0.0
Source_Q,11,4,1,0.0
Source_Q,11,4,2,0.0
Source_Q,11,5,0,0.0
Source_Q,11,5,1,0.0
Source_Q,11,5,2,0.0
Source_Q,11,6,0,0.0
Source_Q,11,6,1,0.0
Source_Q,11,6,2,0.0
Source_Q,11,7,0,0.0
Source_Q,11,7,1,0.0
Source_Q,11,7,2,0.0
Source_Q,11,8,0,0.0
Source_Q,11,8,1,0.0
Source_Q,11,8,2,0.0
Source_Q,11,9,0,0.0
Source_Q,11,9,1,0.0
Source_Q,11,9,2,0.0
Source_Q,11,10,0,0.0
Source_Q,11,10,1,0.0
Source_Q,11,10,2,0.0
Source_Q,11,11,0,0.0
Source_Q,11,11,1,0.0
Source_Q,11,11,2,0.0
Source_Q,11,12,0,0.0
Source_Q,11,12,1,0.0
Source_Q,11,12,2,0.0
Source_Q,11,13,0,0.0
Source_Q,11,13,1,0.0
Source_Q,11,13,2,0.0
Source_Q,11,14,0,0.0
Source_Q,11,14,1,0.0
Source_Q,11,14,2,0.0
Source_Q,11,15,0,0.0
Source_Q,11,15,1,0.0
Source_Q,11,15,2,0.0
Source_Q,11,16,0,0.0
Source_Q,11,16,1,0.0
Source_Q,11,16,2,0.0
Source_Q,11,17,0,0.0
Source_Q,11,17,1,0.0
Source_Q,11,17,2,0.0
Source_Q,11,18,0,0.0
Source_Q,11,18,1,0.0
Source_Q,11,18,2,0.0
Source_Q,11,19,0,0.0
Source_Q,11,19,1,0.0
Source_Q,11,19,2,0.0
Source_Q,11,20,0,0.0
Source_Q,11,20,1,0.0
Source_Q,11,20,2,0.0
Source_Q,11,21,0,0.0
Source_Q,11,21,1,0.0
Source_Q,11,21,2,0.0
Source_Q,11,22,0,0.0
Source_Q,11,22,1,0.0
Source_Q,11,22,2,0.0
Source_Q,11,23,0,0.0
Source_Q,11,23,1,0.0
Source_Q,11,23,2,0.0
Source_Q,11,24,0,0.0
Source_Q,11,24,1,0.0
Source_Q,11,24,2,0.0
Source_Q,11,25,0,0.0
Source_Q,11,25,1,0.0
Source_Q,11,25,2,0.0
Source_Q,11,26,0,0.0
Source_Q,11,26,1,0.0
Source_Q,11,26,2,0.0
Source_Q,11,27,0,0.0
Source_Q,11,27,1,0.0
Source_Q,11,27,2,0.0
Source_Q,11,28,0,0.0
Source_Q,11,28,1,0.0
Source_Q,11,28,2,0.0
Source_Q,11,29,0,0.0
Source_Q,11,29,1,0.0
Source_Q,11,29,2,0.0
Source_Q,11,30,0,0.0
Source_Q,11,30,1,0.0
Source_Q,11,30,2,0.0
Source_Q,11,31,0,0.0
Source_Q,11,31,1,0.0
Source_Q,11,31,2,0.0
Source_Q,11,32,0,0.0
Source_Q,11,32,1,0.0
Source_Q,11,32,2,0.0
Source_Q,11,33,0,0.0
Source_Q,11,33,1,0.0
Source_Q,11,33,2,0.0
Source_Q,11,34,0,0.0
Source_Q,11,34,1,0.0
Source_Q,11,34,2,0.0
Source_Q,11,35,0,0.0
Source_Q,11,35,1,0.0
Source_Q,11,35,2,0.0
Source_Q,11,36,0,0.0
Source_Q,11,36,1,0.0
Source_Q,11,36,2,0.0
Source_Q,11,37,0,0.0
Source_Q,11,37,1,0.0
Source_Q,11,37,2,0.0
Source_Q,11,38,0,0.0
Source_Q,11,38,1,0.0
Source_Q,11,38,2,0.0
Source_Q,11,39,0,0.0
Source_Q,11,39,1,0.0
Source_Q,11,39,2,0.0
Source_Q,12,0,0,0.0
Source_Q,12,0,1,0.0
Source_Q,12,0,2,0.0
Source_Q,12,1,0,0.0
Source_Q,12,1,1,0.0
Source_Q,12,1,2,0.0
Source_Q,12,2,0,0.0
Source_Q,12,2,1,0.0
Source_Q,12,2,2,0.0
Source_Q,12,3,0,0.0
Source_Q,12,3,1,0.0
Source_Q,12,3,2,0.0
Source_Q,12,4,0,0.0
Source_Q,12,4,1,0.0
Source_Q,12,4,2,0.0
Source_Q,12,5,0,0.0
Source_Q,12,5,1,0.0
Source_Q,12,5,2,0.0
Source_Q,12,6,0,0.0
Source_Q,12,6,1,0.0
Source_Q,12,6,2,0.0
Source_Q,12,7,0,0.0
Source_Q,12,7,1,0.0
Source_Q,12,7,2,0.0
Source_Q,12,8,0,0.0
Source_Q,12,8,1,0.0
Source_Q,12,8,2,0.0
Source_Q,12,9,0,0.0
Source_Q,12,9,1,0.0
Source_Q,12,9,2,0.0
Source_Q,12,10,0,0.0
Source_Q,12,10,1,0.0
Source_Q,12,10,2,0.0
Source_Q,12,11,0,0.0
Source_Q,12,11,1,0.0
Source_Q,12,11,2,0.0
Source_Q,12,12,0,0.0
Source_Q,12,12,1,0.0
Source_Q,12,12,2,0.0
Source_Q,12,13,0,0.0
Source_Q,12,13,1,0.0
Source_Q,12,13,2,0.0
Source_Q,12,14,0,0.0
Source_Q,12,14,1,0.0
Source_Q,12,14,2,0.0
Source_Q,12,15,0,0.0
Source_Q,12,15,1,0.0
Source_Q,12,15,2,0.0
Source_Q,12,16,0,0.0
Source_Q,12,16,1,0.0
Source_Q,12,16,2,0.0
Source_Q,12,17,0,0.0
Source_Q,12,17,1,0.0
Source_Q,12,17,2,0.0
Source_Q,12,18,0,0.0
Source_Q,12,18,1,0.0
Source_Q,12,18,2,0.0
Source_Q,12,19,0,0.0
Source_Q,12,19,1,0.0
Source_Q,12,19,2,0.0
Source_Q,12,20,0,0.0
Source_Q,12,20,1,0.0
Source_Q,12,20,2,0.0
Source_Q,12,21,0,0.0
Source_Q,12,21,1,0.0
Source_Q,12,21,2,0.0
Source_Q,12,22,0,0.0
Source_Q,12,22,1,0.0
Source_Q,12,22,2,0.0
Source_Q,12,23,0,0.0
Source_Q,12,23,1,0.0
Source_Q,12,23,2,0.0
Source_Q,12,24,0,0.0
Source_Q,12,24,1,0.0
Source_Q,12,24,2,0.0
Source_Q,12,25,0,0.0
Source_Q,12,25,1,0.0
Source_Q,12,25,2,0.0
Source_Q,12,26,0,0.0
Source_Q,12,26,1,0.0
Source_Q,12,26,2,0.0
Source_Q,12,27,0,0.0
Source_Q,12,27,1,0.0
Source_Q,12,27,2,0.0
Source_Q,12,28,0,0.0
Source_Q,12,28,1,0.0
Source_Q,12,28,2,0.0
Source_Q,12,29,0,0.0
Source_Q,12,29,1,0.0
Source_Q,12,29,2,0.0
Source_Q,12,30,0,0.0
Source_Q,12,30,1,0.0
Source_Q,12,30,2,0.0
Source_Q,12,31,0,0.0
Source_Q,12,31,1,0.0
Source_Q,12,31,2,0.0
Source_Q,12,32,0,0.0
Source_Q,12,32,1,0.0
Source_Q,12,32,2,0.0
Source_Q,12,33,0,0.0
Source_Q,12,33,1,0.0
Source_Q,12,33,2,0.0
Source_Q,12,34,0,0.0
Source_Q,12,34,1,0.0
Source_Q,12,34,2,0.0
Source_Q,12,35,0,0.0
Source_Q,12,35,1,0.0
Source_Q,12,35,2,0.0
Source_Q,12,36,0,0.0
Source_Q,12,36,1,0.0
Source_Q,12,36,2,0.0
Source_Q,12,37,0,0.0
Source_Q,12,37,1,0.0
Source_Q,12,37,2,0.0
Source_Q,12,38,0,0.0
Source_Q,12,38,1,0.0
Source_Q,12,38,2,0.0
Source_Q,12,39,0,0.0
Source_Q,12,39,1,0.0
Source_Q,12,39,2,0.0
Source_Q,13,0,0,0.0
Source_Q,13,0,1,0.0
Source_Q,13,0,2,0.0
Source_Q,13,1,0,0.0
Source_Q,13,1,1,0.0
Source_Q,13,1,2,0.0
Source_Q,13,2,0,0.0
Source_Q,13,2,1,0.0
Source_Q,13,2,2,0.0
Source_Q,13,3,0,0.0
Source_Q,13,3,1,0.0
Source_Q,13,3,2,0.0
Source_Q,13,4,0,0.0
Source_Q,13,4,1,0.0
Source_Q,13,4,2,0.0
Source_Q,13,5,0,0.0
Source_Q,13,5,1,0.0
Source_Q,13,5,2,0.0
Source_Q,13,6,0,0.0
Source_Q,13,6,1,0.0
Source_Q,13,6,2,0.0
Source_Q,13,7,0,0.0
Source_Q,13,7,1,0.0
Source_Q,13,7,2,0.0
Source_Q,13,8,0,0.0
Source_Q,13,8,1,0.0
Source_Q,13,8,2,0.0
Source_Q,13,9,0,0.0
Source_Q,13,9,1,0.0
Source_Q,13,9,2,0.0
Source_Q,13,10,0,0.0
Source_Q,13,10,1,0.0
Source_Q,13,10,2,0.0
Source_Q,13,11,0,0.0
Source_Q,13,11,1,0.0
Source_Q,13,11,2,0.0
Source_Q,13,12,0,0.0
Source_Q,13,12,1,0.0
Source_Q,13,12,2,0.0
Source_Q,13,13,0,0.0
Source_Q,13,13,1,0.0
Source_Q,13,13,2,0.0
Source_Q,13,14,0,0.0
Source_Q,13,14,1,0.0
Source_Q,13,14,2,0.0
Source_Q,13,15,0,0.0
Source_Q,13,15,1,0.0
Source_Q,13,15,2,0.0
Source_Q,13,16,0,0.0
Source_Q,13,16,1,0.0
Source_Q,13,16,2,0.0
Source_Q,13,17,0,0.0
Source_Q,13,17,1,0.0
Source_Q,13,17,2,0.0
Source_Q,13,18,0,0.0
Source_Q,13,18,1,0.0
Source_Q,13,18,2,0.0
Source_Q,13,19,0,0.0
Source_Q,13,19,1,0.0
Source_Q,13,19,2,0.0
Source_Q,13,20,0,0.0
Source_Q,13,20,1,0.0
Source_Q,13,20,2,0.0
Source_Q,13,21,0,0.0
Source_Q,13,21,1,0.0
Source_Q,13,21,2,0.0
Source_Q,13,22,0,0.0
Source_Q,13,22,1,0.0
Source_Q,13,22,2,0.0
Source_Q,13,23,0,0.0
Source_Q,13,23,1,0.0
Source_Q,13,23,2,0.0
Source_Q,13,24,0,0.0
Source_Q,13,24,1,0.0
Source_Q,13,24,2,0.0
Source_Q,13,25,0,0.0
Source_Q,13,25,1,0.0
Source_Q,13,25,2,0.0
Source_Q,13,26,0,0.0
Source_Q,13,26,1,0.0
Source_Q,13,26,2,0.0
Source_Q,13,27,0,0.0
Source_Q,13,27,1,0.0
Source_Q,13,27,2,0.0
Source_Q,13,28,0,0.0
Source_Q,13,28,1,0.0
Source_Q,13,28,2,0.0
Source_Q,13,29,0,0.0
Source_Q,13,29,1,0.0
Source_Q,13,29,2,0.0
Source_Q,13,30,0,0.0
Source_Q,13,30,1,0.0
Source_Q,13,30,2,0.0
Source_Q,13,31,0,0.0
Source_Q,13,31,1,0.0
Source_Q,13,31,2,0.0
Source_Q,13,32,0,0.0
Source_Q,13,32,1,0.0
Source_Q,13,32,2,0.0
Source_Q,13,33,0,0.0
Source_Q,13,33,1,0.0
Source_Q,13,33,2,0.0
Source_Q,13,34,0,0.0
Source_Q,13,34,1,0.0
Source_Q,13,34,2,0.0
Source_Q,13,35,0,0.0
Source_Q,13,35,1,0.0
Source_Q,13,35,2,0.0
Source_Q,13,36,0,0.0
